v_1;v_2;v_3;v_4;v_5;v_6;v_7;v_8;v_9;v_10;v_11;v_12;target
132.942;-0.74947;174.976;-170.041;-135.548;0.20218;113.956;-0.38832;0.28852;-140.382;-0.3433;0.60017;-8.975.461.383.370.370
108.085;-140.262;-0.64874;-141.821;-130.757;0.03498;-0.89531;113.028;-0.89822;124.462;0.16644;0.32695;-8.973.692.859.576.040
-0.28131;0.59571;286.082;-0.45855;-0.38883;-0.64944;-117.109;-0.02989;-0.38068;-0.63659;-0.04708;0.36026;-8.942.487.401.687.900
-108.288;174.345;107.568;0.08259;0.14436;0.26818;-107.426;0.84431;0.16144;-0.36224;0.13271;0.1531;-8.941.608.686.244.470
-0.44573;-0.67596;0.41773;179.128;-17.771;0.33164;-0.43419;0.43778;-140.205;0.79747;-0.05275;-0.29143;-8.902.312.618.218.100
-0.27542;-0.19087;0.7823;0.51323;-111.939;-0.63568;0.18689;-197.246;-0.39267;0.1524;0.51308;0.74918;-8.900.515.029.556.980
-0.76514;-0.28416;0.15402;-0.10421;-0.11373;0.28412;-0.14065;-105.809;0.04076;-0.59688;0.46013;132.534;-8.896.998.517.111.360
-116.067;0.07495;0.49187;137.098;-0.59634;157.404;0.10779;219.968;0.37421;0.2379;-0.76554;0.23558;-8.895.877.039.256.220
-0.38627;0.59169;167.236;-0.94288;0.07765;0.82998;-0.93275;0.79788;-180.892;-124.214;-0.02273;0.81968;-8.895.872.333.097.510
0.21796;0.595;0.69801;0.14821;-0.37171;0.32255;-0.15136;-0.89835;0.83371;0.9124;-109.396;0.03569;-8.839.815.389.634.250
-0.36739;-0.21152;-250.947;-131.726;0.38374;-0.45843;0.87274;142.084;-0.06803;-0.35045;-0.69342;-107.325;-8.833.521.914.593.970
0.10355;0.30934;-103.173;0.67111;-158.879;0.06461;174.908;-0.21347;0.11556;-0.1351;-0.33228;0.43063;-8.804.323.206.527.660
0.93366;-227.542;-0.33163;-0.60832;-168.811;-104.548;154.623;-0.24619;110.695;-0.03887;0.19231;-0.5456;-8.794.365.082.811.320
-0.90997;208.924;0.29198;0.47676;0.59916;-179.918;-0.59527;-100.562;-165.864;-0.50473;0.12804;15.764;-8.748.521.659.753.160
-0.60874;-0.24201;-0.33472;-120.137;0.60138;-0.73203;-0.02818;-154.299;-145.741;-140.318;-0.79084;-0.26911;-8.740.483.153.173.790
-0.23042;-0.90214;0.45627;-0.66859;-0.21785;0.43686;212.558;-118.435;0.64092;-142.973;-0.69551;242.316;-8.724.541.780.881.100
-0.86806;-0.0674;-0.46781;0.19941;-0.00159;-0.4092;165.594;-123.923;-0.01552;0.21505;-181.155;-220.939;-8.724.382.324.863.880
-0.40516;-0.44331;0.87594;0.27396;-0.68469;169.669;-0.8029;-0.13076;-171.343;0.64508;-0.59947;-0.10767;-8.684.146.863.236.990
-214.085;0.74909;188.019;-0.00363;156.352;-0.20351;162.807;0.57712;-0.84381;-136.464;-114.307;0.26499;-8.681.449.600.132.120
-130.343;0.50756;195.203;0.25482;0.18214;-0.41215;0.68037;-0.53013;0.30239;0.42661;164.001;0.2625;-8.676.897.211.487.230
0.43928;0.71756;-0.50691;102.335;-120.371;-0.28888;-0.32561;0.33381;-0.45796;0.5612;-156.563;0.86114;-8.671.914.838.351.990
0.82014;-0.52583;132.188;-0.3492;-177.518;148.196;262.796;-0.84628;-0.92915;-0.91352;0.78933;113.986;-8.648.211.786.002.330
-112.545;0.31539;-102.044;-0.52083;0.71537;-0.32246;-0.10034;0.61741;0.22736;0.26062;-0.63187;211.938;-8.645.984.405.245.850
-0.06171;-0.08443;-131.214;-0.71491;-0.41428;0.32476;106.511;-0.19672;0.19466;-0.96129;-0.10905;174.642;-8.588.765.268.300.650
118.046;-0.85102;-220.265;-162.564;-0.33968;-0.75305;126.046;134.369;147.643;14.366;0.22477;0.9511;-8.584.059.981.654.310
0.2084;-0.05331;-0.64441;-125.236;-0.49602;0.62735;-138.627;-121.249;0.45599;0.71487;168.608;104.101;-8.579.335.534.416.570
-0.2826;-171.031;-204.248;-144.816;0.36334;-296.833;107.316;-100.314;-0.91728;-0.27997;-0.15616;0.27033;-8.570.874.827.880.240
-0.14946;-112.005;-0.19743;-0.19146;-0.65727;0.45244;-0.74487;10.602;0.55698;-0.77751;-0.35218;0.77634;-8.552.442.239.666.980
-0.4916;-0.13311;0.62125;-141.608;0.66656;177.082;0.10347;-0.72445;-168.537;173.927;-112.926;0.50886;-8.539.458.509.920.830
0.54721;0.44757;-0.82852;-0.13364;-0.68039;-0.24125;-0.72346;0.5513;-119.189;10.723;0.47323;0.70429;-8.512.160.094.702.910
-0.05219;144.414;161.069;-0.43989;-0.7075;-0.9332;0.63795;0.87569;0.48973;-0.39915;107.176;11.687;-8.504.922.159.274.060
-0.65326;180.518;100.969;-0.22986;-0.25806;0.22636;229.499;-0.21452;139.793;226.583;227.641;0.24549;-8.501.626.895.037.990
-146.865;0.87394;-0.6454;0.38121;0.49937;-198.249;-0.42978;-233.356;0.62603;0.75021;-0.70608;0.79115;-8.501.107.274.243.490
-0.0111;0.15788;-111.244;-0.98555;-0.18379;-160.586;-104.981;-0.93324;-0.07969;-0.11306;-116.517;0.12547;-8.493.433.292.626.490
0.65413;0.49085;110.791;0.49314;-200.888;-182.922;-124.305;-0.27388;-0.39892;0.83027;-101.232;-112.386;-8.492.067.693.183.730
0.63021;-0.91737;0.60484;0.15487;-195.658;-0.78382;0.24685;-157.079;-179.918;-0.64935;159.154;0.90282;-8.488.947.642.322.910
-0.50036;-149.422;-0.14325;-0.4717;-0.17385;180.643;-0.36181;0.02505;-13.843;-148.503;123.955;-0.86729;-8.453.877.451.597.720
-0.97986;0.12448;-0.71862;186.837;-112.982;-0.27838;-108.591;-151.261;-0.2325;-254.188;-0.48602;0.18289;-8.453.215.812.059.730
0.0154;-0.80608;0.92897;-0.52575;-0.57698;-168.682;-0.55962;-0.53184;183.225;0.5721;-0.59874;-123.434;-8.418.926.840.927.120
-0.78262;-128.586;-143.256;-0.94077;154.408;0.19367;0.20802;-0.13259;0.01199;0.60804;-0.93166;-144.113;-8.382.819.937.622.800
-0.73196;355.018;-0.54903;0.585;-0.60312;-0.19086;0.08463;170.961;-0.36793;0.09602;0.77379;116.042;-8.381.627.018.566.870
0.05495;0.4534;0.46629;152.321;-111.459;0.13253;0.19163;-0.97816;-0.46922;-0.86683;-148.264;-163.937;-8.353.329.049.714.280
0.34376;-0.97284;-0.11632;0.40063;-0.71045;0.38292;-108.042;-121.484;-115.746;0.28059;-0.84851;-206.454;-8.337.973.761.594.000
-0.25458;0.58986;-0.5541;0.28242;-0.8482;-204.419;0.97778;-0.09496;156.038;-0.4553;-0.27852;-0.6098;-8.323.973.774.755.230
0.23447;0.59147;-0.90013;-222.527;0.35129;107.827;-124.964;0.01483;-232.599;0.80274;-0.2684;-0.3758;-8.315.065.405.813.670
-0.27098;202.934;0.06056;-186.835;0.71415;-0.31433;408.266;-0.54574;148.871;0.12325;-0.5988;-0.19179;-8.300.634.181.414.990
-0.57539;-0.20991;-0.98429;-163.117;0.92148;102.742;0.11211;-0.10346;-0.01479;-0.06961;-0.84312;11.636;-8.291.391.754.329.820
-0.49614;-0.33309;0.38491;-146.318;0.65694;0.2292;0.08789;-0.04138;0.23274;0.07249;-0.15169;-0.8904;-8.275.139.619.468.430
0.08037;-115.115;194.049;-0.99877;-0.4724;184.213;-0.79375;-17.971;215.609;14.437;148.911;211.143;-8.256.076.974.456.520
-113.248;-0.20935;0.11407;-12.118;122.014;-0.62402;133.566;0.02104;0.36766;124.773;-0.1975;0.21669;-8.252.228.058.600.620
-0.97795;-0.15719;0.08401;0.83393;-0.45795;0.56208;-0.92007;0.01781;0.15277;-0.74411;0.48546;-0.06809;-8.250.397.364.211.760
0.28183;-113.357;0.4988;0.98437;-193.421;-241.393;-309.915;-0.25773;0.15636;-0.02116;-0.51878;0.18483;-8.241.262.040.008.380
-0.62856;0.21084;0.14298;-0.45355;0.05134;0.23432;-0.37483;-134.507;3.136;-118.973;0.45455;0.08126;-8.226.477.477.527.640
-0.17472;-0.09282;-0.62616;0.02062;-0.78611;0.02758;0.35554;15.519;-182.561;0.30054;0.23219;-0.52697;-8.204.946.364.652.890
-0.09417;-114.376;0.12722;-0.73221;-0.3945;-166.327;151.865;0.35837;-0.34358;0.15074;0.82489;0.74602;-8.175.507.839.217.800
0.11457;0.00031;-108.154;-12.388;-0.15239;-0.83923;0.13411;-0.04386;0.10175;-0.42643;-0.66594;0.37179;-8.158.290.892.430.610
-0.23438;-0.40525;154.447;-172.712;0.44225;-183.073;0.15571;0.25713;111.067;117.148;117.331;-0.16979;-8.158.142.885.716.680
-0.39423;-0.61105;162.306;-0.15189;-0.50477;-0.17629;-0.92318;0.48208;0.99341;-0.37134;14.869;252.475;-8.116.808.728.236.180
0.33726;-0.77572;0.43409;-142.483;-0.29831;0.06637;-160.451;-0.65291;-0.60117;0.14457;-0.37707;0.33089;-8.110.498.782.575.690
-0.09812;-0.27851;-0.62709;-0.48851;-0.66053;-0.51776;-0.01395;-158.389;-0.70148;-0.69511;212.281;0.17211;-8.110.397.086.727.580
-0.47798;110.595;-0.0794;-133.745;0.54371;-164.656;-125.005;-19.674;187.132;0.67907;0.15195;263.283;-8.076.319.624.996.010
0.19868;0.97076;0.11491;-0.21378;-0.92222;-178.183;0.93841;-0.06054;0.43393;0.61089;-115.695;113.771;-8.067.390.788.898.010
-0.59536;-0.88195;-193.108;-0.58038;0.14709;0.71433;0.92548;-0.04041;14.189;-0.41695;0.15963;-145.814;-8.062.095.791.799.670
0.40214;-0.76842;0.74972;-0.05567;-132.096;0.24418;-135.747;182.689;-131.144;16.942;-0.50889;0.80839;-8.055.780.684.448.570
0.10279;-100.553;121.253;-0.76739;-0.56224;-176.131;0.5597;-0.83046;-0.65442;-131.509;0.58931;0.22179;-8.054.606.223.722.550
-0.65487;-0.22964;0.48609;-0.21789;-0.13255;0.0647;-0.22107;-121.704;161.247;0.17746;13.624;-0.14272;-8.000.777.034.131.960
-0.75256;0.02861;-0.6255;0.81839;-0.58654;-0.62816;136.467;0.33689;-0.13299;-0.12213;-0.57429;11.967;-7.968.868.048.777.610
-125.675;0.74857;-0.54765;-0.08711;0.73318;0.94783;-198.289;-0.26867;-0.41842;0.46421;-175.001;113.817;-7.957.345.278.838.680
0.85699;0.57063;114.357;-13.024;-0.96269;-0.88583;0.95534;-121.987;-176.523;0.64645;-0.43847;-0.4286;-7.948.669.871.600.650
-109.371;129.387;112.115;190.917;-0.97201;0.54627;120.426;0.02589;0.72565;124.425;-0.40873;-11.996;-7.945.408.554.693.080
-0.28991;10.602;-0.95593;118.354;-135.637;-0.52012;-0.82973;12.557;201.269;-0.11082;-0.79418;-0.65467;-7.933.029.101.935.580
0.01093;-108.099;-288.021;-0.62353;-0.46298;-0.05282;-105.565;0.65705;-0.02065;-188.968;-0.36416;-0.44751;-7.930.082.577.599.570
0.44995;0.83573;-0.79095;-200.181;0.10213;0.37938;-0.38964;-0.04624;115.952;0.44057;-157.168;194.854;-7.897.654.721.248.190
-0.20643;-0.01941;-0.17774;-0.61128;-0.27451;-0.58816;166.318;134.451;273.153;160.257;0.33014;105.408;-7.870.562.019.941.090
-0.9362;-0.35611;0.83674;108.528;-0.53054;0.06393;0.99778;-0.12595;-0.56415;-178.749;-0.80416;0.79187;-7.862.512.612.781.480
-0.09819;-0.92495;-0.25156;11.196;-1.378;-0.83114;0.80697;-0.49288;-263.183;-132.831;-255.404;0.32175;-7.841.640.498.345.830
-0.67441;0.3446;0.34772;-0.04837;-0.01688;-0.19989;0.03053;-0.60498;163.335;-0.00353;-0.9631;-149.306;-7.831.700.062.576.690
-195.986;-207.639;105.446;-0.21059;148.097;183.813;0.55378;-0.9775;-0.56739;0.85401;0.28462;0.87313;-7.817.234.150.306.220
-0.06153;0.5348;-0.14003;136.327;-179.506;0.4188;-0.22389;18.591;-0.1278;0.99847;-0.04664;130.168;-7.805.503.793.344.970
-0.39452;0.10024;0.93624;-0.39694;-0.06168;-150.344;-0.14434;103.702;0.59351;135.815;-122.601;-0.04635;-7.730.109.345.964.490
-0.76614;0.57042;-16.391;0.83078;0.29221;-0.84707;12.053;-0.72549;-0.6213;0.26267;-103.417;143.472;-7.698.089.548.426.610
-0.6141;0.95153;106.689;-0.55325;0.19017;-0.12644;-0.44293;-0.74698;129.225;0.39355;0.2071;0.48593;-7.679.494.489.586.970
-0.78701;-0.77247;-0.95221;-0.03431;-0.04106;0.20361;141.846;0.71608;0.14317;119.124;102.759;-0.63125;-7.653.240.304.715.410
-0.25163;0.32659;0.67621;-0.79654;-0.14422;0.20633;-0.98649;0.65854;0.37133;0.51635;130.214;-0.26974;-7.651.067.718.079.380
-0.03239;0.8643;156.091;-145.448;0.16681;16.547;103.219;-108.741;0.47918;120.428;0.07518;-0.21963;-7.647.051.273.584.770
-0.71301;-0.85747;0.19151;-233.294;156.539;-0.2526;-0.3606;-251.128;-0.11504;149.345;0.21315;0.15296;-7.623.379.600.654.920
-0.74032;127.782;-115.754;-0.21965;0.97644;-0.39608;-0.44498;-160.153;0.37936;0.23449;-0.70486;-0.10642;-7.615.273.251.013.950
0.26889;-0.98194;-0.88868;-0.46863;-0.17059;0.84791;0.34697;109.651;0.03713;-0.73834;119.121;0.32807;-7.601.843.972.728.500
-0.19861;-118.332;-164.989;-0.35774;-0.3463;-126.706;0.01468;0.07375;0.1834;-0.8411;-0.64101;-0.41459;-7.580.033.386.617.830
-0.61998;0.08113;-117.337;181.168;-143.173;-140.917;0.43935;-115.882;0.82769;-143.537;-2,00E-05;-31.445;-7.490.771.810.197.600
-0.25761;-0.02697;0.21642;-0.58588;-0.2157;-0.94461;-0.09369;161.484;-153.187;-102.825;0.6901;-0.36437;-7.475.703.115.841.490
0.64369;124.021;-0.92967;-0.67828;-10.918;0.73302;-141.421;0.54469;0.86714;0.08351;-0.50048;140.523;-7.466.094.233.293.780
119.323;0.5529;0.31922;-176.296;-0.37505;0.59872;-0.76612;0.37225;-0.68031;-0.6885;177.934;0.80185;-7.454.434.774.003.520
0.0734;-202.421;-0.60037;-106.383;-0.07616;0.49881;0.35009;-0.20005;0.02789;0.49652;-151.918;-0.46373;-7.447.537.944.932.660
0.87486;189.432;-116.263;-143.914;-0.9972;110.156;0.16879;172.199;-113.725;-0.22091;163.757;0.84709;-7.442.745.430.814.950
-169.575;149.452;0.11966;0.15444;104.136;-0.59138;0.14964;146.147;0.34749;0.92136;-0.62006;-0.23045;-7.399.224.743.833.150
0.84448;-0.36423;-109.657;-141.215;-0.8292;247.799;-0.53241;-176.037;-0.7954;-0.55747;-0.12146;-0.32971;-7.382.546.561.749.230
-0.56484;-188.991;-0.62324;0.08034;-0.37403;-0.65945;0.48621;-0.14373;0.11816;-0.03155;139.199;0.35023;-7.355.327.005.448.140
0.40526;-0.57754;-0.16372;0.16185;-141.415;0.15972;0.3793;-125.025;0.83788;161.475;-0.26472;-0.0234;-7.338.379.512.152.050
0.07231;0.03425;0.255;-0.27901;-0.80931;-0.65448;-124.301;-0.54054;-140.335;-14.167;0.85206;0.30951;-7.319.477.417.416.720
0.45807;-0.66614;134.476;-247.433;0.40163;-0.0934;0.96504;0.48521;0.14981;-0.99073;-0.41717;0.53164;-7.291.931.606.261.440
-0.57834;-0.74501;-0.50801;-0.25489;-0.10348;-0.47835;-0.92551;-0.13187;-0.14265;-164.129;13.818;0.42006;-7.198.735.262.988.830
0.32414;-0.65627;0.66782;-0.76981;-0.73879;-0.76893;0.2744;0.59472;-0.31668;-0.38697;0.84786;-0.65255;-7.181.532.424.322.810
-0.8008;0.24279;0.80873;-117.166;0.94663;0.10154;0.11439;-214.347;0.8788;-0.0696;-0.31438;140.559;-7.146.877.011.666.340
-0.00907;190.464;186.682;-0.0171;-0.73562;-0.25271;0.31297;102.545;-0.87177;0.03022;-0.87562;-0.37245;-7.142.320.972.492.310
-172.267;0.0783;-0.08862;-0.05635;120.682;0.05478;0.89562;0.79908;-0.65688;-104.581;-0.01001;0.64325;-7.098.893.909.223.120
-0.43851;-116.393;0.63753;-11.877;0.53339;110.237;-0.21976;0.99418;0.44378;0.36324;-0.12604;-0.03085;-7.073.024.495.965.560
-0.21398;-0.4926;0.82554;-0.55904;-0.19294;0.44781;184.674;-0.6218;0.84594;0.57639;0.15347;-0.2787;-7.062.440.345.158.810
-0.2209;-136.151;-0.21459;-0.84967;0.12177;-0.88238;-0.17106;0.10988;0.99703;-17.059;-107.141;120.466;-7.060.060.844.018.870
-0.40034;-0.01574;-0.88646;243.409;-213.912;-0.60143;0.9913;0.26345;112.044;0.17001;0.81243;-138.412;-7.057.962.314.872.850
0.04575;161.648;0.2843;-0.03989;-0.85545;0.77602;114.387;125.781;-192.068;0.01079;0.14514;-0.52488;-7.043.827.044.786.950
-107.554;0.01698;0.24329;-0.34817;0.67788;-0.41541;-0.10821;0.11077;0.35507;-122.015;-0.0977;140.218;-7.038.293.378.145.560
0.0528;-0.21354;0.62646;116.823;-0.91344;0.84611;-104.385;0.77028;0.47924;0.65745;-0.6866;-0.83541;-7.037.789.278.738.190
0.30176;-0.63035;0.9817;-0.74699;-0.74968;216.033;-0.53256;106.011;157.454;-191.379;130.507;0.14691;-7.034.015.116.248.220
0.24519;-0.42289;-0.04322;-0.6262;-0.57813;153.702;-0.82128;118.591;132.067;-0.16793;-0.91832;-230.618;-6.981.852.355.784.690
0.08306;-0.66447;0.12051;-0.90238;-0.33934;119.823;0.18369;-0.75741;-0.68864;-0.38267;0.86309;-0.3084;-6.941.486.070.777.270
-0.12756;-1.23;0.95991;-0.94741;-0.13518;0.33419;0.02853;-0.77114;0.26903;-0.09734;17.364;-0.85338;-6.938.972.971.010.990
-0.42026;0.25763;-0.22784;0.29727;-0.5414;-0.72761;0.18399;142.245;0.42523;0.08285;0.15062;-140.789;-6.925.205.429.065.230
-0.08531;-174.564;-118.107;0.62926;-120.378;-123.564;-0.42146;106.508;-128.102;-0.95053;0.65174;-0.37755;-6.911.961.409.228.650
102.197;-122.596;109.278;-0.25086;-182.038;-209.348;137.883;-109.064;0.73441;-170.865;0.20567;-0.05178;-6.871.919.239.617.190
0.22501;155.614;0.12926;-0.36879;-0.81562;0.0212;0.16154;-100.443;129.302;-0.01885;0.22107;-0.72665;-6.856.833.601.717.360
0.72564;191.694;0.1572;0.16483;-191.535;-0.43979;119.393;0.7302;0.70947;-0.09501;197.369;-0.86266;-6.840.475.135.165.540
-103.377;-0.71885;161.229;0.60486;0.01128;-158.171;176.868;0.73605;-0.29755;-105.403;-0.46581;0.58953;-6.837.793.559.551.500
-0.85198;-0.87647;-0.54039;-0.05628;0.16412;-189.919;-142.469;172.615;0.15351;0.73379;0.82069;0.93011;-6.809.112.477.430.270
-0.71492;0.89013;-0.99995;0.39017;-0.237;0.89745;0.77971;10.949;-189.953;0.87024;-0.03756;-0.34391;-6.797.281.904.040.820
-0.37909;-0.64498;-133.117;0.60988;-0.79063;-0.67859;0.1765;219.485;0.28877;0.8824;0.09965;-0.00058;-6.779.970.036.988.300
-152.414;-0.16957;0.42031;0.20306;0.82134;0.58194;0.14609;0.34743;0.3529;-170.681;0.11116;-0.85422;-6.777.488.222.179.820
-0.16206;-124.341;-0.61143;0.75068;-124.548;156.091;0.70935;122.024;0.5039;0.25636;143.124;-176.458;-6.759.529.930.834.530
-0.34422;0.72689;0.84409;-181.359;0.9217;0.69091;132.615;-118.595;-0.24602;0.79277;-0.35211;-128.329;-6.736.644.239.568.130
-0.57455;0.58955;200.806;0.96288;-0.74096;0.87263;0.19292;-0.36231;-0.47154;-0.89979;-0.68274;0.17989;-6.733.742.427.835.550
0.15054;-0.1719;0.36144;-0.187;-0.85609;-0.11617;-0.79466;172.654;0.69088;-0.76684;0.37784;-110.335;-6.718.577.148.222.240
-113.717;0.80413;0.91153;105.115;-0.28278;-0.06162;-0.94858;0.86258;0.95563;0.99537;0.90369;-10.805;-6.718.163.154.597.330
0.15271;-0.82196;151.995;-0.3375;-0.69201;-0.46205;-0.33594;0.34052;0.75405;0.49267;-0.31829;0.34871;-6.683.926.300.328.650
0.42069;211.747;-0.10382;-0.37774;-0.96998;-0.10674;-151.141;0.51325;-0.8807;102.433;-0.27182;-117.496;-6.641.247.892.542.490
-0.4571;-0.92388;-312.352;-107.519;0.47382;-247.374;-0.86082;0.63199;0.72405;0.32745;0.4926;-133.918;-6.640.988.393.366.270
-164.878;126.901;0.02603;110.802;0.92008;-0.80898;0.87011;101.682;-0.21473;-0.07886;151.861;174.434;-6.623.099.547.802.260
-0.15617;-199.837;0.0366;0.21473;-0.71493;-0.7267;-168.615;-114.105;0.90348;0.4264;-0.28809;0.69348;-6.599.746.349.738.610
0.45577;121.795;0.149;-0.8938;-0.7525;0.65676;0.26902;-0.74583;-145.692;-0.1143;110.287;0.29682;-6.576.277.489.602.880
0.51008;-0.01196;0.3512;-11.199;-0.56873;0.12846;-132.443;-108.112;0.50424;-0.73532;0.08632;0.14922;-6.545.398.733.908.380
-0.99391;0.37511;-0.7741;-0.31899;0.65551;-0.52587;0.16214;-0.20524;100.317;-0.18745;-0.4767;0.27935;-6.521.401.148.155.550
0.68023;-0.71037;-0.68447;0.48314;-12.639;-0.65298;-152.417;-0.48625;-0.35664;0.50902;0.70659;-0.45558;-6.513.546.896.494.610
-108.865;0.22421;100.152;0.53797;0.11317;0.22806;0.19017;164.988;-0.01803;0.20402;0.13299;-0.11844;-6.493.528.170.034.270
0.92446;0.69834;-180.542;-122.423;-102.081;177.547;109.442;0.37983;0.60414;-0.88673;0.75623;100.041;-6.471.500.568.006.070
0.30079;216.318;-0.87393;0.99566;-111.811;108.928;-0.0947;-0.45253;-0.79876;-143.753;-0.11176;189.912;-6.467.107.797.822.770
0.63882;-159.758;-155.551;-249.968;0.53399;-0.79372;-0.65006;0.86165;-215.709;108.513;-318.326;0.29234;-6.465.873.717.903.580
-0.33206;-186.359;-0.24327;-179.094;156.729;-0.3653;0.93086;-230.689;0.93866;-0.00882;0.00037;0.28844;-6.459.131.409.084.760
0.37905;-0.17704;-0.17964;0.0254;-10.282;-102.905;0.03241;-0.15508;-0.38062;-0.11114;-218.216;-0.17382;-6.452.324.314.856.480
-141.852;0.43964;240.566;-0.27494;11.932;0.81942;-0.81342;-0.17009;-0.15181;0.9583;-130.602;0.55506;-6.428.611.478.859.810
-0.63808;-0.52705;-0.03095;-0.19152;0.19987;171.205;-0.58219;-130.904;0.06075;-232.662;-0.87849;160.883;-6.393.594.806.051.960
0.83141;0.72131;0.3107;-0.09768;-0.89498;202.174;-0.55502;-0.62129;0.32845;130.029;-0.91794;-0.27274;-6.375.844.918.995.280
0.30574;-0.53621;-0.22581;0.47344;-0.69802;-177.406;-0.72751;0.24558;-0.79158;-0.78324;-0.79484;0.81133;-6.369.400.929.119.420
-0.65628;0.86699;0.63071;-0.13231;0.13878;-0.03916;-145.011;133.284;-0.43795;186.562;-0.27825;-0.40779;-6.324.669.704.762.310
-0.84945;-0.20908;115.394;109.373;-0.48088;0.8477;0.19464;105.028;0.14564;0.05059;-0.53164;0.58207;-6.302.216.496.051.450
-0.41147;0.67569;-0.39536;0.15881;-0.41797;-164.278;0.44204;0.61099;-0.90743;-146.017;0.6251;0.03234;-6.277.937.874.352.440
0.37199;-143.508;-171.785;0.6735;-161.002;0.95366;-0.91247;0.88846;0.49055;-141.898;-0.26825;111.046;-6.258.863.608.073.230
0.55186;103.614;0.21008;0.10476;-137.678;-0.66309;0.29534;-0.63081;0.20733;-0.00447;-0.77111;-144.034;-6.246.030.730.574.040
10.852;192.791;-0.26854;-135.434;-105.735;195.473;-0.64178;0.22883;0.92776;113.624;0.4056;-0.68137;-6.206.867.401.268.140
0.97329;-140.274;-156.275;-134.764;-0.71264;-0.71073;0.02827;-0.12026;-134.925;-168.259;-224.917;-131.485;-6.200.564.838.049.050
0.4301;0.78872;0.10934;-102.825;-0.4717;1.5;-0.47387;12.374;0.38687;13.319;-0.25778;0.71346;-6.186.994.815.380.990
-116.998;-0.7821;-0.54768;143.254;0.31277;159.822;-168.063;-122.778;-0.46659;0.49426;-0.54236;0.7084;-6.178.942.286.189.810
0.20292;-181.487;0.75573;-0.43006;-0.51778;-0.48363;0.06784;-0.15099;210.234;0.66661;-160.461;0.30893;-6.178.237.718.041.250
0.82493;132.052;-0.44928;-0.91318;-0.95405;-0.47241;0.30524;174.963;-108.887;0.58329;-0.9073;-0.52267;-6.166.752.380.667.080
-0.63957;0.84681;160.784;-0.05416;-0.00757;0.06421;0.57274;172.876;0.94799;0.49017;0.84879;0.42628;-6.127.537.250.577.960
-0.89802;11.685;154.817;180.001;-0.9085;-0.30817;-109.703;228.169;164.754;-0.89159;-0.39708;-22.045;-6.105.191.852.300.690
-0.31405;0.94943;120.725;-0.19356;-0.14428;176.314;-114.896;-0.85508;-0.34956;109.261;-0.78315;0.87118;-6.077.534.729.838.010
-0.48435;0.44933;0.03724;-0.16511;-0.03449;0.76436;124.277;0.18461;0.1279;117.244;0.07461;-0.83682;-6.056.852.517.281.510
0.52504;-0.34541;-0.46338;-0.24178;-10.444;-162.177;-0.28385;-0.97341;149.063;0.1324;-116.518;-0.06203;-6.038.342.695.285.530
-293.228;114.792;-18.842;0.81604;21.837;-0.40782;0.70779;-132.855;0.09564;-0.73949;-0.82566;0.41559;-6.012.373.990.369.090
-0.07961;-157.687;-0.77427;0.79038;-111.931;120.692;12.225;0.9968;-245.188;0.67703;-0.55526;144.999;-6.009.819.995.680.370
-0.3013;-149.316;-0.51622;161.094;-151.517;-0.74478;-0.10063;0.9942;0.5462;0.62625;0.35369;-0.32579;-5.992.421.623.137.970
-0.56978;0.09703;0.66595;224.978;-159.046;132.503;-0.12989;-121.109;0.41759;-0.51858;-0.3853;0.38502;-5.972.283.255.276.950
-0.34684;0.779;-173.094;0.39734;-0.56395;131.121;0.07724;-0.94113;-0.96594;0.3747;-0.11191;0.68058;-5.969.453.721.147.400
-0.23563;-167.179;-117.379;-0.79;0.24136;0.17018;0.52966;-11.988;235.997;-0.74012;-129.352;-0.50374;-5.969.163.379.395.370
-124.972;-150.722;0.55778;-0.91251;137.249;0.95271;128.384;-0.31853;-0.97359;-0.15635;0.33488;0.87155;-5.925.631.552.516.710
-0.77519;-2.054;0.91163;-0.21572;11.199;-220.435;-0.39121;-0.94123;212.955;-0.11677;-172.805;104.824;-5.913.922.104.668.800
-138.437;-1.581;-242.414;-0.38039;122.588;-0.298;-0.6815;0.43866;170.839;-0.75372;-0.5375;-0.23605;-5.910.966.989.698.750
